Volatility 3 Framework 2.7.1

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
4492	SearchProtocol	0xa3071018d8e0	0x1dc	Event	0x1f0003	
4492	SearchProtocol	0xa3071018d9e0	0x1e0	Event	0x1f0003	
4492	SearchProtocol	0xa3071018e160	0x1e4	Event	0x1f0003	
4492	SearchProtocol	0xa3071018dae0	0x1e8	Event	0x1f0003	
4492	SearchProtocol	0xa3071018db60	0x1ec	Event	0x1f0003	
4492	SearchProtocol	0xa3071018dbe0	0x1f0	Event	0x1f0003	
4492	SearchProtocol	0xa3071018dc60	0x1f4	Event	0x1f0003	
4492	SearchProtocol	0xa3071018dd60	0x1f8	Event	0x1f0003	
4492	SearchProtocol	0xa3071018de60	0x1fc	Event	0x1f0003	
4492	SearchProtocol	0xa3071018dfe0	0x200	Event	0x1f0003	
4492	SearchProtocol	0xa3071018d1e0	0x204	Event	0x1f0003	
4492	SearchProtocol	0xa3071018e060	0x208	Event	0x1f0003	
4492	SearchProtocol	0xa3071018d260	0x20c	Event	0x1f0003	
4492	SearchProtocol	0xa3071018eee0	0x210	Event	0x1f0003	
4492	SearchProtocol	0xa3071018e9e0	0x214	Event	0x1f0003	
4492	SearchProtocol	0xa3071018eae0	0x218	Event	0x1f0003	
4492	SearchProtocol	0xa3071018eb60	0x21c	Event	0x1f0003	
4492	SearchProtocol	0xa3071018e560	0x220	Event	0x1f0003	
4492	SearchProtocol	0xa3071018e1e0	0x224	Event	0x1f0003	
4492	SearchProtocol	0xa3071018ef60	0x228	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f160	0x22c	Event	0x1f0003	
4492	SearchProtocol	0xa3071018e5e0	0x230	Event	0x1f0003	
4492	SearchProtocol	0xa3071018e6e0	0x234	Event	0x1f0003	
4492	SearchProtocol	0xa3071018e260	0x238	Event	0x1f0003	
4492	SearchProtocol	0xa3071018e8e0	0x23c	Event	0x1f0003	
4492	SearchProtocol	0xa3071018efe0	0x240	Event	0x1f0003	
4492	SearchProtocol	0xa3071018ed60	0x244	Event	0x1f0003	
4492	SearchProtocol	0xa3071018ec60	0x248	Event	0x1f0003	
4492	SearchProtocol	0xa3071018ece0	0x24c	Event	0x1f0003	
4492	SearchProtocol	0xa3071018ede0	0x250	Event	0x1f0003	
4492	SearchProtocol	0xa3071018ee60	0x254	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f460	0x258	Event	0x1f0003	
4492	SearchProtocol	0xa307101900e0	0x25c	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f360	0x260	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f960	0x264	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f3e0	0x268	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f560	0x26c	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f6e0	0x270	Event	0x1f0003	
4492	SearchProtocol	0xa3071018fd60	0x274	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f2e0	0x278	Event	0x1f0003	
4492	SearchProtocol	0xa3071018ffe0	0x27c	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f260	0x280	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f5e0	0x284	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f7e0	0x288	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f760	0x28c	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f860	0x290	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f4e0	0x294	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f8e0	0x298	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f9e0	0x29c	Event	0x1f0003	
4492	SearchProtocol	0xa3071018fae0	0x2a0	Event	0x1f0003	
4492	SearchProtocol	0xa3071018fb60	0x2a4	Event	0x1f0003	
4492	SearchProtocol	0xa3071018fc60	0x2a8	Event	0x1f0003	
4492	SearchProtocol	0xa3071018fde0	0x2ac	Event	0x1f0003	
4492	SearchProtocol	0xa30710190060	0x2b0	Event	0x1f0003	
4492	SearchProtocol	0xa3071018fce0	0x2b8	Event	0x1f0003	
4492	SearchProtocol	0xa3071018f660	0x2bc	Event	0x1f0003	
4492	SearchProtocol	0xa30710190160	0x2c0	Event	0x1f0003	
4492	SearchProtocol	0xa30710190f60	0x2c4	Event	0x1f0003	
4492	SearchProtocol	0xa30710190460	0x2c8	Event	0x1f0003	
4492	SearchProtocol	0xa307101907e0	0x2cc	Event	0x1f0003	
4492	SearchProtocol	0xa307101904e0	0x2d0	Event	0x1f0003	
4492	SearchProtocol	0xa30710190e60	0x2d4	Event	0x1f0003	
4492	SearchProtocol	0xa30710190560	0x2d8	Event	0x1f0003	
4492	SearchProtocol	0xa307101908e0	0x2dc	Event	0x1f0003	
4492	SearchProtocol	0xa30710190de0	0x2e0	Event	0x1f0003	
4492	SearchProtocol	0xa30710190ce0	0x2e4	Event	0x1f0003	
4492	SearchProtocol	0xa30710190ae0	0x2e8	Event	0x1f0003	
4492	SearchProtocol	0xa30710190b60	0x2ec	Event	0x1f0003	
4492	SearchProtocol	0xa30710191d60	0x2f0	Event	0x1f0003	
4492	SearchProtocol	0xa30710191b60	0x2f4	Event	0x1f0003	
4492	SearchProtocol	0xa30710191260	0x2f8	Event	0x1f0003	
4492	SearchProtocol	0xa307101914e0	0x2fc	Event	0x1f0003	
4492	SearchProtocol	0xa307101912e0	0x300	Event	0x1f0003	
4492	SearchProtocol	0xa30710191360	0x304	Event	0x1f0003	
4492	SearchProtocol	0xa30710191460	0x308	Event	0x1f0003	
4492	SearchProtocol	0xa30710192860	0x30c	Event	0x1f0003	
4492	SearchProtocol	0xa30710193060	0x310	Event	0x1f0003	
4492	SearchProtocol	0xa30710a65850	0x314	EtwRegistration	0x804	
4492	SearchProtocol	0xc6079915eb60	0x318	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH
4492	SearchProtocol	0xc6079915f710	0x31c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS SEARCH\GATHERING MANAGER
4492	SearchProtocol	0xa30710a237d0	0x320	ALPC Port	0x1f0001	
4492	SearchProtocol	0xa30710177be0	0x324	Event	0x1f0003	
4492	SearchProtocol	0xa30710a64c10	0x328	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a64f90	0x32c	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a65d90	0x330	EtwRegistration	0x804	
4492	SearchProtocol	0xa307101778e0	0x334	Event	0x1f0003	
4492	SearchProtocol	0xa307100be080	0x338	Thread	0x1fffff	Tid 4496 Pid 4492
4492	SearchProtocol	0xa3070e929ce0	0x33c	ALPC Port	0x1f0001	
4492	SearchProtocol	0xa30710a23310	0x340	ALPC Port	0x1f0001	
4492	SearchProtocol	0xa30710c18ee0	0x344	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe2SDE
4492	SearchProtocol	0xc6079915fe80	0x348	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
4492	SearchProtocol	0xc6079910e590	0x34c	Section	0xf001f	UsGthrCtrlFltPipeMssGthrPipe2
4492	SearchProtocol	0xa30710c19200	0x350	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe2DRE
4492	SearchProtocol	0xc60797312bf0	0x354	Section	0x4	__ComCatalogCache__
4492	SearchProtocol	0xc60799160c50	0x358	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
4492	SearchProtocol	0xa30710a65070	0x35c	EtwRegistration	0x804	
4492	SearchProtocol	0xa3070b6787a0	0x360	Event	0x100001	MaximumCommitCondition
4492	SearchProtocol	0xc60797312bf0	0x364	Section	0x4	__ComCatalogCache__
4492	SearchProtocol	0xc607991605f0	0x368	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
4492	SearchProtocol	0xa307101928e0	0x36c	Event	0x1f0003	
4492	SearchProtocol	0xc6079915ec70	0x370	Key	0x10	USER\.DEFAULT\SOFTWARE\CLASSES
4492	SearchProtocol	0xa30710c18b20	0x374	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe2DAE
4492	SearchProtocol	0xa30710c18bc0	0x378	Event	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe2DSE
4492	SearchProtocol	0xa30710c19340	0x37c	Semaphore	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe2TRM
4492	SearchProtocol	0xa30710c18620	0x380	Semaphore	0x1f0003	UsGthrCtrlFltPipeMssGthrPipe2RCM
4492	SearchProtocol	0xa30710192460	0x384	Event	0x1f0003	
4492	SearchProtocol	0xa30710773240	0x388	Process	0x100000	SearchIndexer. Pid 3804
4492	SearchProtocol	0xc60798f16b70	0x38c	Section	0xf0007	
4492	SearchProtocol	0xa3070ff87a60	0x390	Event	0x1f0003	
4492	SearchProtocol	0xa307106761e0	0x394	Event	0x1f0003	
4492	SearchProtocol	0xa307101924e0	0x398	Event	0x1f0003	
4492	SearchProtocol	0xa30710c08080	0x39c	Thread	0x1fffff	Tid 4508 Pid 4492
4492	SearchProtocol	0xa30710192e60	0x3a4	Event	0x1f0003	
4492	SearchProtocol	0xa30710192be0	0x3a8	Event	0x1f0003	
4492	SearchProtocol	0xa30710d4f0c0	0x3ac	Timer	0x1f0003	
4492	SearchProtocol	0xc6079910f790	0x3b0	Section	0xf001f	UsGthrFltPipeMssGthrPipe2_1
4492	SearchProtocol	0xa30710c18f80	0x3b4	Event	0x1f0003	UsGthrFltPipeMssGthrPipe2_1DRE
4492	SearchProtocol	0xa30710c18580	0x3b8	Event	0x1f0003	UsGthrFltPipeMssGthrPipe2_1DAE
4492	SearchProtocol	0xa30710c183a0	0x3bc	Event	0x1f0003	UsGthrFltPipeMssGthrPipe2_1DSE
4492	SearchProtocol	0xa30710c19480	0x3c0	Semaphore	0x1f0003	UsGthrFltPipeMssGthrPipe2_1TRM
4492	SearchProtocol	0xa30710c18a80	0x3c4	Semaphore	0x1f0003	UsGthrFltPipeMssGthrPipe2_1RCM
4492	SearchProtocol	0xa30710a65770	0x3c8	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a64a50	0x3d4	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a663b0	0x3d8	EtwRegistration	0x804	
4492	SearchProtocol	0xa307101925e0	0x3dc	Event	0x1f0003	
4492	SearchProtocol	0xa30710192960	0x3e0	Event	0x1f0003	
4492	SearchProtocol	0xa30710c07080	0x3e4	Thread	0x1fffff	Tid 4512 Pid 4492
4492	SearchProtocol	0xa30710192660	0x3e8	Event	0x1f0003	
4492	SearchProtocol	0xa3070e21f960	0x3ec	ALPC Port	0x1f0001	OLE613732431F3A7D8FBBEE3F71B685
4492	SearchProtocol	0xa307101929e0	0x3f0	Event	0x1f0003	
4492	SearchProtocol	0xa30710192b60	0x3f4	Event	0x1f0003	
4492	SearchProtocol	0xa30710192a60	0x3f8	Event	0x1f0003	
4492	SearchProtocol	0xa307104bed70	0x3fc	Timer	0x100002	
4492	SearchProtocol	0xa30710192ee0	0x404	Event	0x1f0003	
4492	SearchProtocol	0xa30710c0c040	0x408	Thread	0x1fffff	Tid 4520 Pid 4492
4492	SearchProtocol	0xa307100c6de0	0x40c	ALPC Port	0x1f0001	
4492	SearchProtocol	0xa3070fdd3df0	0x414	ALPC Port	0x1f0001	
4492	SearchProtocol	0xa30710c07080	0x418	Thread	0x1fffff	Tid 4512 Pid 4492
4492	SearchProtocol	0xc60798e1a0f0	0x41c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS
4492	SearchProtocol	0xa30710a65930	0x420	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a65e70	0x424	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a65f50	0x428	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710194160	0x42c	Semaphore	0x100003	
4492	SearchProtocol	0xa30710193760	0x430	Semaphore	0x100003	
4492	SearchProtocol	0xa30710d51e50	0x440	Timer	0x1f0003	
4492	SearchProtocol	0xa30710193d60	0x448	Semaphore	0x100003	
4492	SearchProtocol	0xa30710193c60	0x44c	Semaphore	0x100003	
4492	SearchProtocol	0xa307101934e0	0x450	Semaphore	0x100003	
4492	SearchProtocol	0xa30710193860	0x454	Semaphore	0x100003	
4492	SearchProtocol	0xa30710193ee0	0x458	Semaphore	0x100003	
4492	SearchProtocol	0xa307101938e0	0x45c	Semaphore	0x100003	
4492	SearchProtocol	0xa30710193960	0x460	Semaphore	0x100003	
4492	SearchProtocol	0xa307101939e0	0x464	Semaphore	0x100003	
4492	SearchProtocol	0xa30710a65150	0x468	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a661f0	0x46c	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a65310	0x470	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a64cf0	0x474	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a662d0	0x478	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a65690	0x47c	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a66490	0x480	EtwRegistration	0x804	
4492	SearchProtocol	0xc607973134f0	0x484	Section	0x6	windows_shell_global_counters
4492	SearchProtocol	0xc60798627ac0	0x488	Key	0xf003f	USER\.DEFAULT
4492	SearchProtocol	0xa30710a084a0	0x48c	Mutant	0x1f0001	SM0:4492:120:WilError_03
4492	SearchProtocol	0xa30710c1bb40	0x490	Semaphore	0x1f0003	SM0:4492:120:WilError_03_p0
4492	SearchProtocol	0xa30710c1bd20	0x494	Semaphore	0x1f0003	SM0:4492:120:WilError_03_p0h
4492	SearchProtocol	0xa3070ff81460	0x498	Event	0x1f0003	
4492	SearchProtocol	0xc6079862ba80	0x49c	Key	0x20019	USER\.DEFAULT\CONTROL PANEL\INTERNATIONAL
4492	SearchProtocol	0xa30710a670d0	0x4a0	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a677d0	0x4a4	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a66d50	0x4a8	EtwRegistration	0x804	
4492	SearchProtocol	0xc607973134f0	0x4ac	Section	0x6	windows_shell_global_counters
4492	SearchProtocol	0xc6079915f0b0	0x4b0	Key	0x1	USER\.DEFAULT\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER
4492	SearchProtocol	0xc60799160920	0x4b4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\PROPERTYBAG
4492	SearchProtocol	0xa3070fab1ae0	0x4b8	Event	0x1f0003	
4492	SearchProtocol	0xc60799160b40	0x4bc	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{F38BF404-1D43-42F2-9305-67DE0B28FC23}\PROPERTYBAG
4492	SearchProtocol	0xc6079915f4f0	0x4c0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{FD228CB7-AE11-4AE3-864C-16F3910AB8FE}\PROPERTYBAG
4492	SearchProtocol	0xa3070fab0360	0x4c4	Event	0x1f0003	
4492	SearchProtocol	0xc6079915f3e0	0x4c8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{FDD39AD0-238F-46AF-ADB4-6C85480369C7}\PROPERTYBAG
4492	SearchProtocol	0xa30710192d60	0x4cc	Event	0x1f0003	
4492	SearchProtocol	0xc6079915f820	0x4d0	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME
4492	SearchProtocol	0xc6079915fa40	0x4d4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME\ACTIVATABLECLASSID
4492	SearchProtocol	0xa30710192de0	0x4d8	Event	0x1f0003	
4492	SearchProtocol	0xc6079915fd70	0x4dc	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME\SERVER
4492	SearchProtocol	0xa3071093c080	0x4e0	Thread	0x1fffff	Tid 4532 Pid 4492
4492	SearchProtocol	0xa3071093c080	0x4e8	Thread	0x1fffff	Tid 4532 Pid 4492
4492	SearchProtocol	0xa30710a66e30	0x4ec	EtwRegistration	0x804	
4492	SearchProtocol	0xa3071078eb90	0x4f0	ALPC Port	0x1f0001	
4492	SearchProtocol	0xa30710a67a70	0x4f4	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a68170	0x4f8	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a67c30	0x4fc	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a67542	0x504	Semaphore	0x1f0003	
4492	SearchProtocol	0xa3071052f310	0x508	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-US\KernelBase.dll.mui
4492	SearchProtocol	0xa30710a67d10	0x50c	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a66730	0x510	EtwRegistration	0x804	
4492	SearchProtocol	0xa3071032ab30	0x520	File	0x120089	\Device\DeviceApi\CMApi
4492	SearchProtocol	0xa30710a693d0	0x524	EtwRegistration	0x804	
4492	SearchProtocol	0xa307109612e0	0x528	Event	0x1f0003	
4492	SearchProtocol	0xa3070fdd9040	0x52c	Thread	0x1fffff	Tid 4524 Pid 4492
4492	SearchProtocol	0xa307107bdb60	0x530	ALPC Port	0x1f0001	
4492	SearchProtocol	0xa30710a68790	0x534	EtwRegistration	0x804	
4492	SearchProtocol	0xc60798e27f00	0x538	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN
4492	SearchProtocol	0xc60797e58174	0x544	TmTm	0x4	
4492	SearchProtocol	0xa30710336e80	0x54c	File	0x100003	\Device\KsecDD
4492	SearchProtocol	0xa30710963c60	0x550	Event	0x1f0003	
4492	SearchProtocol	0xa307109d0080	0x554	Thread	0x1fffff	Tid 4544 Pid 4492
4492	SearchProtocol	0xc60799162190	0x558	Key	0xf003f	USER
4492	SearchProtocol	0xa30710a6a550	0x560	EtwRegistration	0x804	
4492	SearchProtocol	0xc60798e29220	0x564	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SECURITY
4492	SearchProtocol	0xa30710a68cd0	0x568	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a69d70	0x56c	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710963360	0x570	Semaphore	0x100003	
4492	SearchProtocol	0xa307109631e0	0x574	Semaphore	0x100003	
4492	SearchProtocol	0xa30710a6a710	0x578	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a69f30	0x57c	EtwRegistration	0x804	
4492	SearchProtocol	0xa3070fe911f0	0x580	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-GB\windows.storage.dll.mui
4492	SearchProtocol	0xa3070fe935e0	0x584	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-GB\shell32.dll.mui
4492	SearchProtocol	0xa307109633e0	0x588	Event	0x1f0003	
4492	SearchProtocol	0xa30710a6a0f0	0x58c	EtwRegistration	0x804	
4492	SearchProtocol	0xc60798e2ba80	0x590	Key	0x10	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\SYNCROOTMANAGER
4492	SearchProtocol	0xa307109622e0	0x594	Event	0x1f0003	
4492	SearchProtocol	0xa3071097ce20	0x598	WaitCompletionPacket	0x1	
4492	SearchProtocol	0xa30710a68870	0x59c	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710962ae0	0x5a0	Semaphore	0x100003	
4492	SearchProtocol	0xa30710962be0	0x5a4	Semaphore	0x100003	
4492	SearchProtocol	0xa30710a6b430	0x5a8	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a6b190	0x5ac	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a6ad30	0x5b0	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a6b0b0	0x5b4	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a6b270	0x5b8	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a6a390	0x5bc	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a6a470	0x5c0	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a6b890	0x5c4	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a6a7f0	0x5c8	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710a6a1d0	0x5cc	EtwRegistration	0x804	
4492	SearchProtocol	0xa30710963860	0x5d0	Semaphore	0x100003	
4492	SearchProtocol	0xa307109640e0	0x5d4	Semaphore	0x100003	
4492	SearchProtocol	0xa3070e2bcd50	0x5d8	ALPC Port	0x1f0001	
4492	SearchProtocol	0xa30710a6b510	0x5dc	EtwRegistration	0x804	




4700	mspaint.exe	0xa30710bb93e0	0x4	Event	0x1f0003	
4700	mspaint.exe	0xa30710bb82e0	0x8	Event	0x1f0003	
4700	mspaint.exe	0xa3071097b690	0xc	WaitCompletionPacket	0x1	
4700	mspaint.exe	0xa3070fd7d2c0	0x10	IoCompletion	0x1f0003	
4700	mspaint.exe	0xa307104d2970	0x14	TpWorkerFactory	0xf00ff	
4700	mspaint.exe	0xa30710779a30	0x18	IRTimer	0x100002	
4700	mspaint.exe	0xa3071097e0d0	0x1c	WaitCompletionPacket	0x1	
4700	mspaint.exe	0xa3071077aa20	0x20	IRTimer	0x100002	
4700	mspaint.exe	0xa30710980b10	0x24	WaitCompletionPacket	0x1	
4700	mspaint.exe	0xa3070fd7dd40	0x2c	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd7de20	0x30	EtwRegistration	0x804	
4700	mspaint.exe	0xc60793e2cce0	0x34	Directory	0xf	BaseNamedObjects
4700	mspaint.exe	0xa3070fd80200	0x38	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070ff8ab90	0x3c	File	0x100020	\Device\HarddiskVolume3\Windows\System32
4700	mspaint.exe	0xc60795225b00	0x40	Directory	0x3	KnownDlls
4700	mspaint.exe	0xa30710bb94e0	0x44	Event	0x1f0003	
4700	mspaint.exe	0xa30710bb9560	0x48	Event	0x1f0003	
4700	mspaint.exe	0xa30710a05260	0x4c	Mutant	0x1f0001	SM0:4700:304:WilStaging_02
4700	mspaint.exe	0xa307109d2ce0	0x50	ALPC Port	0x1f0001	
4700	mspaint.exe	0xa30710c1ef20	0x54	Semaphore	0x1f0003	SM0:4700:304:WilStaging_02_p0
4700	mspaint.exe	0xa30710c1ea20	0x58	Semaphore	0x1f0003	SM0:4700:304:WilStaging_02_p0h
4700	mspaint.exe	0xa3070fd7fbe0	0x5c	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd7eb40	0x60	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd7e980	0x64	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd7fe80	0x68	EtwRegistration	0x804	
4700	mspaint.exe	0xc60798e29440	0x6c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
4700	mspaint.exe	0xa3070fd7ea60	0x70	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd802e0	0x74	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd803c0	0x78	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd7eec0	0x7c	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd83ca0	0x80	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82180	0x84	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd827a0	0x88	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82880	0x8c	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82960	0x90	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd83ae0	0x94	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82260	0x98	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82ea0	0x9c	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82340	0xa0	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82420	0xa4	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82a40	0xa8	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82500	0xac	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82b20	0xb0	EtwRegistration	0x804	
4700	mspaint.exe	0xc60798e2db70	0xb4	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
4700	mspaint.exe	0xa3070e885760	0xc0	WindowStation	0xf037f	WinSta0
4700	mspaint.exe	0xa3070f22dc70	0xc4	Desktop	0xf01ff	Default
4700	mspaint.exe	0xa3070e885760	0xc8	WindowStation	0xf037f	WinSta0
4700	mspaint.exe	0xa30710bb9b60	0xcc	Event	0x1f0003	
4700	mspaint.exe	0xa30710984180	0xd0	WaitCompletionPacket	0x1	
4700	mspaint.exe	0xa3070fc78d80	0xd4	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-GB\mspaint.exe.mui
4700	mspaint.exe	0xa3070fd83140	0xd8	EtwRegistration	0x804	
4700	mspaint.exe	0xc60799168ac0	0xdc	Key	0x20019	MACHINE
4700	mspaint.exe	0xc60799169450	0xe0	Key	0x20019	MACHINE
4700	mspaint.exe	0xc60799167f10	0xe4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\OLE
4700	mspaint.exe	0xa30710bb97e0	0xe8	Event	0x1f0003	
4700	mspaint.exe	0xc6079916a220	0xec	Key	0x20019	USER\S-1-5-21-4182252777-1766901480-2167484189-1001_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT
4700	mspaint.exe	0xc60799169560	0xf0	Key	0x20019	USER\S-1-5-21-4182252777-1766901480-2167484189-1001_CLASSES\LOCAL SETTINGS
4700	mspaint.exe	0xa30710bb9fe0	0xf4	Event	0x1f0003	
4700	mspaint.exe	0xa3070fd825e0	0xf8	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd835a0	0xfc	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82ce0	0x100	EtwRegistration	0x804	
4700	mspaint.exe	0xa30710bba960	0x104	Event	0x1f0003	
4700	mspaint.exe	0xa30710bbaa60	0x108	Event	0x1f0003	
4700	mspaint.exe	0xa30710bba9e0	0x10c	Event	0x1f0003	
4700	mspaint.exe	0xa30710bba8e0	0x110	Event	0x1f0003	
4700	mspaint.exe	0xa30710bba2e0	0x114	Event	0x1f0003	
4700	mspaint.exe	0xa30710bba260	0x118	Event	0x1f0003	
4700	mspaint.exe	0xa3070fd83680	0x11c	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82dc0	0x120	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd82f80	0x124	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd83220	0x128	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd83760	0x12c	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd83840	0x130	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd833e0	0x134	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd834c0	0x138	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd83920	0x13c	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd83a00	0x140	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd864e0	0x144	EtwRegistration	0x804	
4700	mspaint.exe	0xa3070fd866a0	0x148	EtwRegistration	0x804	
4700	mspaint.exe	0xa30710bb9d60	0x14c	Semaphore	0x100003	
